route,travel_seconds,unloading_seconds,total_time_seconds,total_time_minutes,base_minutes_billed,overtime_minutes_billed,base_cost,overtime_cost,total_cost
Centre Port->Woolworths Maidstone->Woolworths Upper Hutt->FreshChoice Woburn->Centre Port,4966.72,8100.0,13066.720000000001,217.77866666666668,180.0,37.77866666666668,600.0,173.15222222222226,773.1522222222222
Centre Port->Woolworths Maidstone->Woolworths Upper Hutt->FreshChoice Cuba Street->Centre Port,4909.27,8100.0,13009.27,216.82116666666667,180.0,36.82116666666667,600.0,168.76368055555557,768.7636805555555
Centre Port->Woolworths Maidstone->Woolworths Upper Hutt->Metro Cable Car Lane->Centre Port,4912.76,8100.0,13012.76,216.87933333333334,180.0,36.879333333333335,600.0,169.03027777777777,769.0302777777778
Centre Port->Woolworths Maidstone->Woolworths Upper Hutt->Woolworths Tawa->Centre Port,5344.250000000001,8100.0,13444.25,224.07083333333333,180.0,44.070833333333326,600.0,201.9913194444444,801.9913194444443
Centre Port->Woolworths Maidstone->Woolworths Johnsonville Mall->FreshChoice Woburn->Centre Port,6763.57,8100.0,14863.57,247.72616666666667,180.0,67.72616666666667,600.0,310.4115972222222,910.4115972222222
Centre Port->Woolworths Maidstone->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Centre Port,5556.46,8100.0,13656.46,227.60766666666666,180.0,47.60766666666666,600.0,218.20180555555552,818.2018055555556
Centre Port->Woolworths Maidstone->Woolworths Johnsonville Mall->Metro Cable Car Lane->Centre Port,5559.96,8100.0,13659.96,227.666,180.0,47.666,600.0,218.46916666666664,818.4691666666666
Centre Port->Woolworths Maidstone->Woolworths Johnsonville Mall->Woolworths Tawa->Centre Port,6398.25,8100.0,14498.25,241.6375,180.0,61.63749999999999,600.0,282.50520833333326,882.5052083333333
Centre Port->Woolworths Maidstone->Woolworths Newtown->FreshChoice Woburn->Centre Port,7369.7,8100.0,15469.7,257.8283333333333,180.0,77.82833333333332,600.0,356.71319444444435,956.7131944444443
Centre Port->Woolworths Maidstone->Woolworths Newtown->FreshChoice Cuba Street->Centre Port,5429.14,8100.0,13529.14,225.48566666666665,180.0,45.485666666666646,600.0,208.4759722222221,808.4759722222221
Centre Port->Woolworths Maidstone->Woolworths Newtown->Metro Cable Car Lane->Centre Port,5522.58,8100.0,13622.58,227.043,180.0,47.043000000000006,600.0,215.61375,815.61375
Centre Port->Woolworths Maidstone->Woolworths Newtown->Woolworths Tawa->Centre Port,7530.7300000000005,8100.0,15630.73,260.51216666666664,180.0,80.51216666666664,600.0,369.0140972222221,969.0140972222221
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Kilbirnie->Centre Port,6002.820000000001,8100.0,14102.82,235.047,180.0,55.047,600.0,252.29874999999998,852.2987499999999
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,6862.77,7200.0,14062.77,234.3795,180.0,54.37950000000001,600.0,249.23937500000002,849.239375
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Petone->Centre Port,6113.240000000001,8100.0,14213.240000000002,236.88733333333337,180.0,56.88733333333337,600.0,260.73361111111126,860.7336111111113
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,4896.740000000001,7200.0,12096.740000000002,201.61233333333337,180.0,21.612333333333368,600.0,99.05652777777793,699.0565277777779
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Karori->Centre Port,5970.540000000001,8100.0,14070.54,234.50900000000001,180.0,54.509000000000015,600.0,249.8329166666667,849.8329166666667
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Aotea->Centre Port,7616.490000000001,8100.0,15716.490000000002,261.9415,180.0,81.94150000000002,600.0,375.5652083333334,975.5652083333334
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Upper Hutt->Centre Port,8991.850000000002,8100.0,17091.850000000002,284.8641666666667,180.0,104.86416666666668,600.0,480.6274305555556,1080.6274305555555
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Johnsonville Mall->Centre Port,5953.030000000001,8100.0,14053.03,234.21716666666669,180.0,54.217166666666685,600.0,248.49534722222228,848.4953472222223
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Newtown->Centre Port,5448.460000000001,8100.0,13548.460000000001,225.80766666666668,180.0,45.80766666666668,600.0,209.95180555555558,809.9518055555556
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Lower Hutt->Centre Port,6631.970000000001,8100.0,14731.970000000001,245.53283333333334,180.0,65.53283333333334,600.0,300.35881944444446,900.3588194444444
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Queensgate->Centre Port,6831.840000000001,8100.0,14931.84,248.864,180.0,68.864,600.0,315.62666666666667,915.6266666666667
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->Woolworths Tawa->Centre Port,7023.800000000001,7200.0,14223.800000000001,237.06333333333336,180.0,57.06333333333336,600.0,261.5402777777779,861.5402777777779
Centre Port->Woolworths Maidstone->Metro Cable Car Lane->FreshChoice Cannons Creek->Centre Port,7613.43,8100.0,15713.43,261.89050000000003,180.0,81.89050000000003,600.0,375.33145833333344,975.3314583333334
Centre Port->Woolworths Maidstone->Woolworths Lower Hutt->FreshChoice Woburn->Centre Port,4962.52,8100.0,13062.52,217.7086666666667,180.0,37.70866666666669,600.0,172.83138888888897,772.831388888889
Centre Port->Woolworths Maidstone->Woolworths Lower Hutt->FreshChoice Cuba Street->Centre Port,5064.83,8100.0,13164.83,219.41383333333334,180.0,39.41383333333334,600.0,180.64673611111115,780.6467361111112
Centre Port->Woolworths Maidstone->Woolworths Lower Hutt->Metro Cable Car Lane->Centre Port,5068.32,8100.0,13168.32,219.472,180.0,39.47200000000001,600.0,180.91333333333336,780.9133333333334
Centre Port->Woolworths Maidstone->Woolworths Lower Hutt->Woolworths Tawa->Centre Port,6511.88,8100.0,14611.880000000001,243.53133333333335,180.0,63.53133333333335,600.0,291.18527777777786,891.1852777777779
Centre Port->Woolworths Maidstone->Woolworths Queensgate->FreshChoice Woburn->Centre Port,4990.93,8100.0,13090.93,218.18216666666666,180.0,38.18216666666666,600.0,175.0015972222222,775.0015972222222
Centre Port->Woolworths Maidstone->Woolworths Queensgate->FreshChoice Cuba Street->Centre Port,5264.7,8100.0,13364.7,222.745,180.0,42.745000000000005,600.0,195.91458333333335,795.9145833333333
Centre Port->Woolworths Maidstone->Woolworths Queensgate->Metro Cable Car Lane->Centre Port,5268.2,8100.0,13368.2,222.80333333333334,180.0,42.80333333333334,600.0,196.18194444444447,796.1819444444445
Centre Port->Woolworths Maidstone->Woolworths Queensgate->Woolworths Tawa->Centre Port,6711.76,8100.0,14811.76,246.86266666666668,180.0,66.86266666666668,600.0,306.45388888888897,906.453888888889
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Kilbirnie->Centre Port,6678.430000000001,8100.0,14778.43,246.30716666666666,180.0,66.30716666666666,600.0,303.9078472222222,903.9078472222222
Centre Port->Woolworths Maidstone->Woolworths Tawa->FreshChoice Woburn->Centre Port,6880.27,7200.0,14080.27,234.67116666666666,180.0,54.671166666666664,600.0,250.57618055555554,850.5761805555555
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Petone->Centre Port,6130.7300000000005,8100.0,14230.73,237.17883333333333,180.0,57.17883333333333,600.0,262.0696527777777,862.0696527777777
Centre Port->Woolworths Maidstone->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,5673.160000000001,7200.0,12873.16,214.55266666666665,180.0,34.55266666666665,600.0,158.36638888888882,758.3663888888889
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Karori->Centre Port,6676.060000000001,8100.0,14776.060000000001,246.26766666666668,180.0,66.26766666666668,600.0,303.72680555555564,903.7268055555556
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Aotea->Centre Port,6693.580000000001,8100.0,14793.580000000002,246.5596666666667,180.0,66.55966666666669,600.0,305.06513888888895,905.0651388888889
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Upper Hutt->Centre Port,8877.3,8100.0,16977.3,282.955,180.0,102.95499999999998,600.0,471.87708333333325,1071.8770833333333
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Johnsonville Mall->Centre Port,5489.750000000001,8100.0,13589.75,226.49583333333334,180.0,46.49583333333334,600.0,213.10590277777777,813.1059027777778
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Newtown->Centre Port,6124.0700000000015,8100.0,14224.070000000002,237.06783333333337,180.0,57.06783333333337,600.0,261.5609027777779,861.560902777778
Centre Port->Woolworths Maidstone->Woolworths Tawa->Metro Cable Car Lane->Centre Port,5676.660000000001,7200.0,12876.66,214.611,180.0,34.61099999999999,600.0,158.63374999999994,758.63375
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Lower Hutt->Centre Port,6649.460000000001,8100.0,14749.460000000001,245.82433333333336,180.0,65.82433333333336,600.0,301.6948611111112,901.6948611111112
Centre Port->Woolworths Maidstone->Woolworths Tawa->Woolworths Queensgate->Centre Port,6849.330000000001,8100.0,14949.330000000002,249.15550000000002,180.0,69.15550000000002,600.0,316.9627083333334,916.9627083333335
Centre Port->Woolworths Maidstone->Woolworths Tawa->FreshChoice Cannons Creek->Centre Port,6690.52,8100.0,14790.52,246.50866666666667,180.0,66.50866666666667,600.0,304.8313888888889,904.8313888888889
Centre Port->Woolworths Maidstone->FreshChoice Cannons Creek->FreshChoice Woburn->Centre Port,7347.990000000001,8100.0,15447.990000000002,257.46650000000005,180.0,77.46650000000005,600.0,355.0547916666669,955.0547916666669
Centre Port->Woolworths Maidstone->FreshChoice Cannons Creek->FreshChoice Cuba Street->Centre Port,6140.88,8100.0,14240.880000000001,237.348,180.0,57.34800000000001,600.0,262.845,862.845
Centre Port->Woolworths Maidstone->FreshChoice Cannons Creek->Metro Cable Car Lane->Centre Port,6144.37,8100.0,14244.369999999999,237.40616666666665,180.0,57.40616666666665,600.0,263.11159722222214,863.1115972222221
Centre Port->Woolworths Maidstone->FreshChoice Cannons Creek->Woolworths Tawa->Centre Port,5754.960000000001,8100.0,13854.960000000001,230.91600000000003,180.0,50.916000000000025,600.0,233.3650000000001,833.3650000000001
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->FreshChoice Woburn->Centre Port,6562.579999999999,7200.0,13762.579999999998,229.3763333333333,180.0,49.37633333333329,600.0,226.30819444444424,826.3081944444442
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Petone->Centre Port,5813.039999999999,8100.0,13913.039999999999,231.884,180.0,51.883999999999986,600.0,237.8016666666666,837.8016666666666
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->FreshChoice Cuba Street->Centre Port,4622.0199999999995,7200.0,11822.02,197.03366666666668,180.0,17.033666666666676,600.0,78.07097222222225,678.0709722222223
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Karori->Centre Port,5598.49,8100.0,13698.49,228.30816666666666,180.0,48.308166666666665,600.0,221.41243055555555,821.4124305555556
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Aotea->Centre Port,7316.3,8100.0,15416.3,256.93833333333333,180.0,76.93833333333333,600.0,352.63402777777776,952.6340277777778
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Upper Hutt->Centre Port,8691.66,8100.0,16791.66,279.861,180.0,99.86099999999999,600.0,457.6962499999999,1057.69625
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Johnsonville Mall->Centre Port,5652.829999999999,8100.0,13752.829999999998,229.2138333333333,180.0,49.2138333333333,600.0,225.5634027777776,825.5634027777776
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Newtown->Centre Port,4515.19,8100.0,12615.189999999999,210.25316666666666,180.0,30.253166666666658,600.0,138.66034722222219,738.6603472222222
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Metro Cable Car Lane->Centre Port,4715.459999999999,7200.0,11915.46,198.59099999999998,180.0,18.59099999999998,600.0,85.2087499999999,685.2087499999999
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Lower Hutt->Centre Port,6331.78,8100.0,14431.779999999999,240.52966666666666,180.0,60.52966666666666,600.0,277.42763888888885,877.4276388888889
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Queensgate->Centre Port,6531.65,8100.0,14631.65,243.86083333333332,180.0,63.86083333333332,600.0,292.695486111111,892.695486111111
Centre Port->FreshChoice Cannons Creek->Woolworths Kilbirnie->Woolworths Tawa->Centre Port,6723.610000000001,7200.0,13923.61,232.06016666666667,180.0,52.060166666666674,600.0,238.60909722222223,838.6090972222222
Centre Port->FreshChoice Cannons Creek->Woolworths Wainuiomata->FreshChoice Woburn->Centre Port,6085.54,8100.0,14185.54,236.42566666666667,180.0,56.42566666666667,600.0,258.6176388888889,858.6176388888889
Centre Port->FreshChoice Cannons Creek->Woolworths Wainuiomata->FreshChoice Cuba Street->Centre Port,6276.629999999999,8100.0,14376.63,239.61049999999997,180.0,59.61049999999997,600.0,273.21479166666654,873.2147916666665
Centre Port->FreshChoice Cannons Creek->Woolworths Wainuiomata->Metro Cable Car Lane->Centre Port,6280.12,8100.0,14380.119999999999,239.66866666666664,180.0,59.66866666666664,600.0,273.4813888888887,873.4813888888887
Centre Port->FreshChoice Cannons Creek->Woolworths Wainuiomata->Woolworths Tawa->Centre Port,7807.97,8100.0,15907.970000000001,265.13283333333334,180.0,85.13283333333334,600.0,390.1921527777778,990.1921527777778
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Kilbirnie->Centre Port,6068.0,7200.0,13268.0,221.13333333333333,180.0,41.133333333333326,600.0,188.52777777777774,788.5277777777777
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Wainuiomata->Centre Port,5981.59,8100.0,14081.59,234.69316666666666,180.0,54.693166666666656,600.0,250.67701388888884,850.6770138888888
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Petone->Centre Port,4808.38,7200.0,12008.380000000001,200.13966666666667,180.0,20.13966666666667,600.0,92.30680555555557,692.3068055555556
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,5062.73,6300.0,11362.73,189.37883333333332,180.0,9.378833333333318,600.0,42.986319444444376,642.9863194444443
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Karori->Centre Port,6065.63,7200.0,13265.630000000001,221.09383333333335,180.0,41.09383333333335,600.0,188.34673611111117,788.3467361111111
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Porirua->Centre Port,6975.2,8100.0,15075.2,251.25333333333336,180.0,71.25333333333336,600.0,326.5777777777779,926.5777777777779
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Aotea->Centre Port,7044.490000000001,7200.0,14244.490000000002,237.4081666666667,180.0,57.40816666666669,600.0,263.120763888889,863.120763888889
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Upper Hutt->Centre Port,7272.05,7200.0,14472.05,241.20083333333332,180.0,61.20083333333332,600.0,280.5038194444444,880.5038194444444
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Johnsonville Mall->Centre Port,5381.03,7200.0,12581.029999999999,209.68383333333333,180.0,29.683833333333325,600.0,136.05090277777774,736.0509027777778
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Newtown->Centre Port,5513.639999999999,7200.0,12713.64,211.89399999999998,180.0,31.893999999999977,600.0,146.18083333333323,746.1808333333332
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,5066.23,6300.0,11366.23,189.43716666666666,180.0,9.437166666666656,600.0,43.253680555555505,643.2536805555555
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Lower Hutt->Centre Port,4709.92,7200.0,11909.92,198.49866666666668,180.0,18.49866666666668,600.0,84.7855555555556,684.7855555555556
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Queensgate->Centre Port,4740.24,7200.0,11940.24,199.004,180.0,19.00399999999999,600.0,87.10166666666662,687.1016666666666
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Tawa->Centre Port,6509.790000000001,6300.0,12809.79,213.49650000000003,180.0,33.496500000000026,600.0,153.5256250000001,753.5256250000001
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Crofton Downs->Centre Port,5732.25,8100.0,13832.25,230.5375,180.0,50.537499999999994,600.0,231.6302083333333,831.6302083333333
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Johnsonville->Centre Port,5319.910000000001,8100.0,13419.91,223.66516666666666,180.0,43.665166666666664,600.0,200.13201388888888,800.1320138888889
Centre Port->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Maidstone->Centre Port,7276.18,8100.0,15376.18,256.2696666666667,180.0,76.2696666666667,600.0,349.5693055555557,949.5693055555557
Centre Port->FreshChoice Cannons Creek->Woolworths Petone->Woolworths Kilbirnie->Centre Port,5318.45,8100.0,13418.45,223.64083333333335,180.0,43.64083333333335,600.0,200.02048611111115,800.0204861111112
Centre Port->FreshChoice Cannons Creek->Woolworths Petone->FreshChoice Woburn->Centre Port,4890.469999999999,7200.0,12090.47,201.5078333333333,180.0,21.50783333333331,600.0,98.57756944444432,698.5775694444443
